"Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"ORD-471","03/26/2025","04/01/2025","Standard Class","CUST-471","Customer 471","Consumer","United States","City471","State471","10471","South","Office Supplies","Paper","302695950","1","0","57560120086788690.0"
"ORD-472","03/12/2025","03/18/2025","Standard Class","CUST-472","Customer 472","Consumer","United States","City472","State472","10472","South","Office Supplies","Paper","581172337","8","0.3","90719270202721878.5"
"ORD-473","06/16/2024","06/22/2024","Standard Class","CUST-473","Customer 473","Consumer","United States","City473","State473","10473","South","Technology","Accessories","1782798635","5","0.4","303927463628779056.0"
"ORD-474","08/19/2025","08/24/2025","Standard Class","CUST-474","Customer 474","Consumer","United States","City474","State474","10474","West","Technology","Accessories","1830794679","2","0.4","87543131776057245.65"
"ORD-475","08/09/2024","08/14/2024","Standard Class","CUST-475","Customer 475","Consumer","United States","City475","State475","10475","South","Technology","Phones","1434478660","4","0.5","310161368460137487.00"
"ORD-476","01/16/2025","01/20/2025","Standard Class","CUST-476","Customer 476","Consumer","United States","City476","State476","10476","West","Furniture","Bookcases","574919270","1","0","106346085960425731.0"
"ORD-477","04/12/2024","04/15/2024","Standard Class","CUST-477","Customer 477","Consumer","United States","City477","State477","10477","South","Technology","Accessories","61867125","5","0.4","5401874680633141.25"
"ORD-478","06/29/2025","07/01/2025","Standard Class","CUST-478","Customer 478","Consumer","United States","City478","State478","10478","South","Office Supplies","Art","1808368637","8","0.2","514404223644622664.75"
"ORD-479","08/12/2025","08/18/2025","Standard Class","CUST-479","Customer 479","Consumer","United States","City479","State479","10479","East","Furniture","Tables","19287813","3","0","1005775053159827.85"
"ORD-480","01/20/2025","01/24/2025","Standard Class","CUST-480","Customer 480","Consumer","United States","City480","State480","10480","West","Furniture","Bookcases","188181337","2","0.1","19493890895853884.65"
"ORD-481","05/17/2025","05/20/2025","Standard Class","CUST-481","Customer 481","Consumer","United States","City481","State481","10481","Central","Furniture","Furnishings","591881416","8","0.3","110023896719709857.60"
"ORD-482","12/05/2024","12/08/2024","Standard Class","CUST-482","Customer 482","Consumer","United States","City482","State482","10482","West","Office Supplies","Art","441054710","6","0.1","66850571008164078.0"
"ORD-483","02/22/2024","02/26/2024","Standard Class","CUST-483","Customer 483","Consumer","United States","City483","State483","10483","East","Office Supplies","Envelopes","1319827236","3","0","127528993582584976.20"
"ORD-484","05/11/2024","05/15/2024","Standard Class","CUST-484","Customer 484","Consumer","United States","City484","State484","10484","Central","Office Supplies","Binders","1316333009","2","0.3","423721362760302355"
"ORD-485","07/04/2025","07/05/2025","Standard Class","CUST-485","Customer 485","Consumer","United States","City485","State485","10485","South","Technology","Accessories","2119453747","6","0.1","60268417010985825.85"
"ORD-486","07/06/2024","07/10/2024","Standard Class","CUST-486","Customer 486","Consumer","United States","City486","State486","10486","East","Technology","Phones","1707659580","8","0.5","294921167861963197.00"
"ORD-487","07/30/2024","08/04/2024","Standard Class","CUST-487","Customer 487","Consumer","United States","City487","State487","10487","East","Office Supplies","Paper","661651478","5","0.3","106834292015621818.90"
"ORD-488","09/07/2025","09/09/2025","Standard Class","CUST-488","Customer 488","Consumer","United States","City488","State488","10488","West","Technology","Accessories","1497541806","4","0.5","113622355836699831.4"
"ORD-489","09/20/2025","09/24/2025","Standard Class","CUST-489","Customer 489","Consumer","United States","City489","State489","10489","West","Technology","Phones","1977381353","8","0.2","416993694713733072.8"
"ORD-490","08/18/2025","08/24/2025","Standard Class","CUST-490","Customer 490","Consumer","United States","City490","State490","10490","Central","Furniture","Furnishings","2126256997","7","0.4","21235927969827550"
"ORD-491","02/04/2025","02/07/2025","Standard Class","CUST-491","Customer 491","Consumer","United States","City491","State491","10491","Central","Technology","Phones","1153270681","6","0","99676620548158718.6"
"ORD-492","05/03/2025","05/04/2025","Standard Class","CUST-492","Customer 492","Consumer","United States","City492","State492","10492","South","Furniture","Furnishings","114153512","2","0","24136843956266417.20"
"ORD-493","02/17/2024","02/21/2024","Standard Class","CUST-493","Customer 493","Consumer","United States","City493","State493","10493","Central","Furniture","Furnishings","94458959","3","0.2","94633542770951.75"
"ORD-494","06/09/2025","06/12/2025","Standard Class","CUST-494","Customer 494","Consumer","United States","City494","State494","10494","Central","Office Supplies","Binders","227954348","1","0.2","42576912010969239.2"
"ORD-495","05/21/2025","05/23/2025","Standard Class","CUST-495","Customer 495","Consumer","United States","City495","State495","10495","East","Office Supplies","Envelopes","2102198627","2","0.1","229783579219053476.7"
"ORD-496","05/27/2024","06/02/2024","Standard Class","CUST-496","Customer 496","Consumer","United States","City496","State496","10496","East","Office Supplies","Art","232213671","7","0.1","64442677821991574.3"
"ORD-497","05/21/2024","05/26/2024","Standard Class","CUST-497","Customer 497","Consumer","United States","City497","State497","10497","East","Office Supplies","Art","1573350146","6","0.5","418247368257373196"
"ORD-498","07/04/2024","07/10/2024","Standard Class","CUST-498","Customer 498","Consumer","United States","City498","State498","10498","West","Furniture","Furnishings","55705940","8","0.1","616262405721855.00"
"ORD-499","08/23/2025","08/27/2025","Standard Class","CUST-499","Customer 499","Consumer","United States","City499","State499","10499","West","Technology","Machines","1214108124","7","0.3","127699390994959351.80"
"ORD-500","11/01/2025","11/04/2025","Standard Class","CUST-500","Customer 500","Consumer","United States","City500","State500","10500","Central","Office Supplies","Storage","531685848","2","0.1","167426814018226388.00"
